No,Date,Time,Voltage (V),Current (A),Power (W),Energy (kWh),Frequency (Hz),PF
5002,1/4/2026,8:34:00,191.7,0.82,79,3.7,50,0.5
5003,1/4/2026,8:32:00,192,0.57,51.4,3.7,50,0.47
5004,1/4/2026,8:30:00,189.4,0.62,56.5,3.69,50,0.48
5005,1/4/2026,8:28:00,190.1,0.54,48.7,3.69,49.9,0.48
5006,1/4/2026,8:26:00,191.1,0.61,56.2,3.69,50,0.49
5007,1/4/2026,8:24:00,190.1,0.52,46.5,3.69,50,0.47
5008,1/4/2026,8:22:00,191.8,0.64,58.9,3.69,50,0.48
5009,1/4/2026,8:20:00,191.7,0.65,59.3,3.68,50,0.48
5010,1/4/2026,8:18:00,191.7,0.63,57.7,3.68,49.9,0.47
5011,1/4/2026,8:16:00,191.4,0.75,69.8,3.68,50,0.49
5012,1/4/2026,8:14:00,188,0.7,63.4,3.68,50,0.48
5013,1/4/2026,8:12:00,188.1,0.72,65.3,3.68,50,0.48
5014,1/4/2026,8:10:00,185,0.7,63.7,3.67,50,0.49
5015,1/4/2026,8:08:00,184.1,0.71,63.5,3.67,50,0.49
5016,1/4/2026,8:06:00,187.1,0.69,62.6,3.67,50,0.49
5017,1/4/2026,8:04:00,185.3,0.79,72.8,3.67,50,0.5
5018,1/4/2026,8:02:00,187.1,0.7,64.3,3.67,50,0.49
5019,1/4/2026,8:00:00,188.7,0.69,63.1,3.66,50,0.48
5020,1/4/2026,7:58:00,186.9,0.69,62.3,3.66,50,0.48
5021,1/4/2026,7:56:00,182.5,0.78,70.5,3.66,50,0.5
5022,1/4/2026,7:54:00,185.8,0.66,60,3.66,50,0.49
5023,1/4/2026,7:52:00,184.7,0.72,64.5,3.65,50,0.49
5024,1/4/2026,7:50:00,184.8,0.69,61.2,3.65,50,0.48
5025,1/4/2026,7:48:00,187.6,0.69,62.1,3.65,50,0.48
5026,1/4/2026,7:46:00,187.1,0.69,61.8,3.65,50,0.48
5027,1/4/2026,7:44:00,186.7,0.68,61.2,3.65,50,0.48
5028,1/4/2026,7:42:00,192.2,0.66,60,3.64,50,0.47
5029,1/4/2026,7:40:00,190.8,0.57,51.7,3.64,50,0.47
5030,1/4/2026,7:38:00,190.7,0.72,65.5,3.64,50,0.48
5031,1/4/2026,7:36:00,190.2,0.71,65.1,3.64,50,0.48
5032,1/4/2026,7:34:00,197.2,0.7,62,3.64,50,0.45
5033,1/4/2026,7:32:00,199,0.73,63.8,3.63,50,0.44
5034,1/4/2026,7:30:00,197.8,0.54,46.8,3.63,50,0.44
5035,1/4/2026,7:28:00,194.5,0.71,66.6,3.63,50,0.48
5036,1/4/2026,7:26:00,191.6,0.73,67.4,3.63,50,0.48
5037,1/4/2026,7:24:00,193.7,0.7,64,3.63,50,0.47
5038,1/4/2026,7:22:00,193.3,0.67,62,3.62,50,0.48
5039,1/4/2026,7:20:00,193.5,0.64,59.6,3.62,50,0.48
5040,1/4/2026,7:18:00,194.1,0.7,65.9,3.62,50,0.48
5041,1/4/2026,7:16:00,190.4,0.68,62.1,3.62,49.9,0.48
5042,1/4/2026,7:14:00,194.4,0.69,64.2,3.62,50,0.48
5043,1/4/2026,7:12:00,191.2,0.65,60.3,3.61,50,0.48
5044,1/4/2026,7:10:00,190.9,1.01,114.1,3.61,50,0.59
5045,1/4/2026,7:08:00,191.7,0.97,101.7,3.61,50,0.55
5046,1/4/2026,7:06:00,192.6,0.94,98.5,3.6,50,0.54
5047,1/4/2026,7:04:00,194,0.8,89.7,3.6,50,0.58
5048,1/4/2026,7:02:00,192.4,0.92,103.2,3.6,50,0.58
5049,1/4/2026,7:00:00,195.2,1,105.6,3.59,50,0.54
5050,1/4/2026,6:58:00,195.4,0.97,101.1,3.59,50,0.54
5051,1/4/2026,6:56:00,192.2,0.73,74.9,3.59,50,0.54
5052,1/4/2026,6:54:00,191.5,0.94,101,3.58,50,0.56
5053,1/4/2026,6:52:00,191.1,0.94,93.5,3.58,50,0.52
5054,1/4/2026,6:50:00,195.1,0.93,95.6,3.58,50,0.53
5055,1/4/2026,6:48:00,196,0.94,96.9,3.57,50,0.53
5056,1/4/2026,6:46:00,195.7,0.96,100.5,3.57,50,0.53
5057,1/4/2026,6:44:00,192.7,1.27,135,3.57,50,0.55
5058,1/4/2026,6:42:00,197.1,1.2,136.3,3.56,50,0.58
5059,1/4/2026,6:40:00,194.1,0.48,43.3,3.56,50,0.46
5060,1/4/2026,6:38:00,194.1,0.71,67.8,3.56,50,0.49
5061,1/4/2026,6:36:00,191.3,0.72,67.4,3.55,50,0.49
5062,1/4/2026,6:34:00,192.6,0.72,67.7,3.55,50,0.49
5063,1/4/2026,6:32:00,188.9,0.77,71.8,3.55,50,0.49
5064,1/4/2026,6:30:00,188.7,0.65,59.5,3.55,50,0.49
5065,1/4/2026,6:28:00,189.3,0.74,69.3,3.55,50,0.49
5066,1/4/2026,6:26:00,189.2,0.76,71.3,3.54,50,0.5
5067,1/4/2026,6:24:00,192.5,0.87,83.1,3.54,50,0.5
5068,1/4/2026,6:22:00,191.4,0.81,77.2,3.54,50,0.5
5069,1/4/2026,6:20:00,194,0.75,71.2,3.54,50,0.49
5070,1/4/2026,6:18:00,191.1,0.8,75.8,3.53,50,0.5
5071,1/4/2026,6:16:00,190.2,0.69,65,3.53,50,0.49
5072,1/4/2026,6:14:00,189.6,0.62,56.8,3.53,50,0.49
5073,1/4/2026,6:12:00,194.5,0.71,67.8,3.53,50,0.49
5074,1/4/2026,6:10:00,190.8,0.88,84.3,3.52,50,0.5
5075,1/4/2026,6:08:00,187.2,0.63,58,3.52,49.9,0.49
5076,1/4/2026,6:06:00,194.5,0.56,52.1,3.52,50,0.48
5077,1/4/2026,6:04:00,192.1,0.65,60.6,3.52,50,0.49
5078,1/4/2026,6:02:00,188.4,0.65,59.5,3.51,49.9,0.49
5079,1/4/2026,6:00:00,186.4,0.76,70.9,3.51,50,0.5
5080,1/4/2026,5:58:00,191.8,0.68,63.2,3.51,50,0.49
5081,1/4/2026,5:56:00,191.7,0.65,60,3.51,49.9,0.48
5082,1/4/2026,5:54:00,183.9,0.69,63.2,3.51,50,0.5
5083,1/4/2026,5:52:00,186.2,0.83,76.5,3.5,50,0.5
5084,1/4/2026,5:50:00,189.5,0.81,75.8,3.5,50,0.5
5085,1/4/2026,5:48:00,186,0.71,64.3,3.5,50,0.49
5086,1/4/2026,5:46:00,187.5,0.67,60.1,3.5,50,0.48
5087,1/4/2026,5:44:00,190.3,0.8,75.7,3.49,50.1,0.5
5088,1/4/2026,5:42:00,188.7,0.81,75.4,3.49,50.1,0.5
5089,1/4/2026,5:40:00,188.8,0.86,80.8,3.49,50,0.5
5090,1/4/2026,5:38:00,191.5,0.77,72.1,3.49,50,0.49
5091,1/4/2026,5:36:00,193.5,0.92,89.1,3.48,50,0.5
5092,1/4/2026,5:34:00,190.5,0.84,79.6,3.48,50,0.5
5093,1/4/2026,5:32:00,189.6,0.9,84.9,3.48,50,0.5
5094,1/4/2026,5:30:00,192.6,0.97,93.9,3.47,50,0.5
5095,1/4/2026,5:28:00,189.8,1.01,96.9,3.47,50,0.51
5096,1/4/2026,5:26:00,189.7,0.84,79.1,3.47,50,0.5
5097,1/4/2026,5:24:00,185.4,0.89,82.8,3.47,50,0.5
5098,1/4/2026,5:22:00,183.7,0.75,68.7,3.46,50,0.5
5099,1/4/2026,5:20:00,183.1,0.9,84.1,3.46,50,0.51
5100,1/4/2026,5:18:00,186.9,0.88,81.9,3.46,50,0.5
5101,1/4/2026,5:16:00,188,0.84,79.3,3.45,50.1,0.5
5102,1/4/2026,5:14:00,195.5,0.81,73,3.45,50,0.46
5103,1/4/2026,5:12:00,196.7,0.84,76.4,3.45,50,0.46
5104,1/4/2026,5:10:00,198.5,0.95,88.9,3.45,50,0.47
5105,1/4/2026,5:08:00,198.1,0.83,75.6,3.44,50,0.46
5106,1/4/2026,5:06:00,199.9,0.77,68.3,3.44,50,0.44
5107,1/4/2026,5:04:00,194.6,0.77,72.2,3.44,50,0.48
5108,1/4/2026,5:02:00,192.7,0.78,70.9,3.44,50,0.47
5109,1/4/2026,5:00:00,190.9,0.74,67,3.44,50,0.47
5110,1/4/2026,4:58:00,192.6,0.49,42.1,3.43,50,0.45
5111,1/4/2026,4:56:00,191.8,0.38,30,3.43,50,0.41
5112,1/4/2026,4:54:00,192.7,0.42,33.5,3.43,50,0.42
5113,1/4/2026,4:52:00,192.7,0.5,42.4,3.43,50,0.44
5114,1/4/2026,4:50:00,193.6,0.38,30.6,3.43,50,0.41
5115,1/4/2026,4:48:00,191.3,0.45,37.1,3.43,50,0.43
5116,1/4/2026,4:46:00,193,0.43,35.1,3.43,50,0.42
5117,1/4/2026,4:44:00,195.7,0.47,39.8,3.43,50,0.43
5118,1/4/2026,4:42:00,196.6,0.55,47.8,3.42,50,0.44
5119,1/4/2026,4:40:00,193,0.64,57.6,3.42,50,0.46
5120,1/4/2026,4:38:00,194.5,0.26,16.8,3.42,50,0.34
5121,1/4/2026,4:36:00,196.6,0.26,16.8,3.42,50,0.33
5122,1/4/2026,4:34:00,195.9,0.26,17,3.42,50,0.33
5123,1/4/2026,4:32:00,195.9,0.26,16.9,3.42,50,0.33
5124,1/4/2026,4:30:00,194.9,0.26,16.9,3.42,50,0.34
5125,1/4/2026,4:28:00,197.5,0.26,16.6,3.42,50,0.33
5126,1/4/2026,4:26:00,197.3,0.26,16.9,3.42,50,0.33
5127,1/4/2026,4:24:00,195.8,0.26,16.7,3.42,50,0.33
5128,1/4/2026,4:22:00,201,0.25,16.5,3.42,50,0.32
5129,1/4/2026,4:20:00,200.6,0.25,16.6,3.42,50,0.33
5130,1/4/2026,4:18:00,196.3,0.25,16.8,3.42,50,0.34
5131,1/4/2026,4:16:00,198.8,0.25,16.6,3.42,50,0.33
5132,1/4/2026,4:14:00,197.9,0.25,16.6,3.42,50,0.33
5133,1/4/2026,4:12:00,198.5,0.26,16.9,3.41,50,0.33
5134,1/4/2026,4:10:00,198.8,0.26,16.7,3.41,49.9,0.33
5135,1/4/2026,4:08:00,202.3,0.25,16.5,3.41,49.9,0.32
5136,1/4/2026,4:06:00,201.9,0.34,25.8,3.41,50,0.38
5137,1/4/2026,4:04:00,201.6,0.32,24.2,3.41,50,0.37
5138,1/4/2026,4:02:00,201.3,0.35,27.2,3.41,50,0.39
5139,1/4/2026,4:00:00,202.3,0.32,24.8,3.41,50,0.38
5140,1/4/2026,3:58:00,200.6,0.32,24.2,3.41,50,0.38
5141,1/4/2026,3:56:00,200.4,0.32,24,3.41,50,0.38
5142,1/4/2026,3:54:00,202.6,0.29,21.5,3.41,50,0.36
5143,1/4/2026,3:52:00,203,0.3,21.9,3.41,50,0.36
5144,1/4/2026,3:50:00,198.9,0.38,30.5,3.41,50,0.41
5145,1/4/2026,3:48:00,201.2,0.32,25,3.41,50,0.38
5146,1/4/2026,3:46:00,202.8,0.29,21.7,3.4,49.9,0.37
5147,1/4/2026,3:44:00,201.7,0.29,21.8,3.4,50,0.37
5148,1/4/2026,3:42:00,201.2,0.31,23.4,3.4,50,0.38
5149,1/4/2026,3:40:00,203.4,0.32,24.9,3.4,49.9,0.38
5150,1/4/2026,3:38:00,201.8,0.37,29.2,3.4,50,0.4
5151,1/4/2026,3:36:00,203.1,0.3,22.6,3.4,50,0.37
5152,1/4/2026,3:34:00,202,0.32,24,3.4,50,0.38
5153,1/4/2026,3:32:00,199.1,0.33,25,3.4,50,0.39
5154,1/4/2026,3:30:00,200.4,0.32,24.8,3.4,50,0.38
5155,1/4/2026,3:28:00,202,0.3,22.6,3.4,50,0.37
5156,1/4/2026,3:26:00,200.9,0.35,27.6,3.4,50,0.39
5157,1/4/2026,3:24:00,200.3,0.33,24.9,3.4,50,0.38
5158,1/4/2026,3:22:00,201.7,0.32,24.1,3.39,50,0.38
5159,1/4/2026,3:20:00,201.5,0.31,23.5,3.39,50,0.38
5160,1/4/2026,3:18:00,203.2,0.29,21.8,3.39,50,0.36
5161,1/4/2026,3:16:00,200.8,0.39,32.1,3.39,50,0.41
5162,1/4/2026,3:14:00,202.6,0.32,24.8,3.39,50,0.38
5163,1/4/2026,3:12:00,202.4,0.31,23.5,3.39,50,0.37
5164,1/4/2026,3:10:00,201.4,0.3,22,3.39,50,0.37
5165,1/4/2026,3:08:00,200.1,0.31,23.1,3.39,50,0.37
5166,1/4/2026,3:06:00,200.6,0.32,24.9,3.39,50,0.39
5167,1/4/2026,3:04:00,204.1,0.24,15.6,3.39,50,0.31
5168,1/4/2026,3:02:00,203,0.24,15.6,3.39,50,0.31
5169,1/4/2026,3:00:00,203.3,0.26,15.5,3.39,50,0.3
5170,1/4/2026,2:58:00,204.7,0.26,15.4,3.39,50,0.29
5171,1/4/2026,2:56:00,204.5,0.26,15.4,3.39,50,0.29
5172,1/4/2026,2:54:00,204.6,0.26,15.5,3.38,50,0.29
5173,1/4/2026,2:52:00,205.1,0.25,15.3,3.38,50,0.29
5174,1/4/2026,2:50:00,204,0.26,15.4,3.38,50,0.29
5175,1/4/2026,2:48:00,202.1,0.26,15.5,3.38,50,0.3
5176,1/4/2026,2:46:00,202.3,0.26,15.6,3.38,50,0.3
5177,1/4/2026,2:44:00,202.4,0.26,15.4,3.38,50,0.3
5178,1/4/2026,2:42:00,206.4,0.26,16.1,3.38,50,0.29
5179,1/4/2026,2:40:00,206.3,0.27,16.3,3.38,50,0.3
5180,1/4/2026,2:38:00,204.4,0.27,16.3,3.38,50,0.3
5181,1/4/2026,2:36:00,203.8,0.27,16,3.38,50,0.29
5182,1/4/2026,2:34:00,203.9,0.27,16.1,3.38,50,0.3
5183,1/4/2026,2:32:00,203.4,0.27,16.1,3.38,50,0.3
5184,1/4/2026,2:30:00,202.7,0.27,16.4,3.38,50,0.3
5185,1/4/2026,2:28:00,201.4,0.27,16.4,3.38,50,0.3
5186,1/4/2026,2:26:00,203,0.27,16.3,3.38,50,0.3
5187,1/4/2026,2:24:00,204,0.27,16.2,3.38,50,0.29
5188,1/4/2026,2:22:00,200.7,0.27,16.5,3.38,50,0.31
5189,1/4/2026,2:20:00,203.8,0.26,15.3,3.38,50,0.29
5190,1/4/2026,2:18:00,203.5,0.26,15.2,3.38,50,0.29
5191,1/4/2026,2:16:00,204.6,0.26,15.1,3.37,50,0.29
5192,1/4/2026,2:14:00,203.7,0.26,15,3.37,50,0.29
5193,1/4/2026,2:12:00,205.9,0.25,14.8,3.37,50,0.29
5194,1/4/2026,2:10:00,204.4,0.25,15.3,3.37,50,0.3
5195,1/4/2026,2:08:00,204.6,0.25,15.3,3.37,50,0.3
5196,1/4/2026,2:06:00,204.8,0.25,15.2,3.37,50,0.29
5197,1/4/2026,2:04:00,204.8,0.25,15.3,3.37,50,0.3
5198,1/4/2026,2:02:00,205.1,0.25,15.2,3.37,50,0.3
5199,1/4/2026,2:00:00,205.7,0.25,15.2,3.37,50,0.29
5200,1/4/2026,1:58:00,205.2,0.26,15.4,3.37,50,0.29
5201,1/4/2026,1:56:00,205.6,0.25,15.4,3.37,50,0.29
5202,1/4/2026,1:54:00,204.1,0.25,15.3,3.37,50,0.3
5203,1/4/2026,1:52:00,204,0.25,15.2,3.37,50,0.29
5204,1/4/2026,1:50:00,203.3,0.25,15.3,3.37,50,0.3
5205,1/4/2026,1:48:00,201.2,0.25,15.4,3.37,50,0.3
5206,1/4/2026,1:46:00,202.3,0.25,15.3,3.37,50,0.3
5207,1/4/2026,1:44:00,201.2,0.26,15.5,3.37,50,0.3
5208,1/4/2026,1:42:00,204.4,0.26,16.3,3.37,50,0.3
5209,1/4/2026,1:40:00,203.4,0.26,16.1,3.37,50,0.31
5210,1/4/2026,1:38:00,203,0.29,18.9,3.37,50,0.32
5211,1/4/2026,1:36:00,202.5,0.26,16.2,3.37,50,0.31
5212,1/4/2026,1:34:00,201.9,0.26,16.3,3.36,50,0.31
5213,1/4/2026,1:32:00,202.6,0.26,16.3,3.36,50,0.31
5214,1/4/2026,1:30:00,200.1,0.26,16.4,3.36,50,0.31
5215,1/4/2026,1:28:00,200.9,0.28,17.7,3.36,50,0.32
5216,1/4/2026,1:26:00,202.6,0.26,16.4,3.36,50,0.31
5217,1/4/2026,1:24:00,198.1,0.27,16.7,3.36,50,0.31
5218,1/4/2026,1:22:00,202.6,0.34,23.6,3.36,50,0.34
5219,1/4/2026,1:20:00,201.6,0.26,15.3,3.36,50,0.3
5220,1/4/2026,1:18:00,203.4,0.25,15.3,3.36,50,0.3
5221,1/4/2026,1:16:00,202.4,0.25,15.4,3.36,50,0.3
5222,1/4/2026,1:14:00,200,0.26,15.5,3.36,50,0.3
5223,1/4/2026,1:12:00,204.3,0.25,15,3.36,50,0.29
5224,1/4/2026,1:10:00,203.7,0.25,15.2,3.36,50,0.29
5225,1/4/2026,1:08:00,198.3,0.26,15.6,3.36,50,0.31
5226,1/4/2026,1:06:00,198.1,0.26,15.7,3.36,50,0.31
5227,1/4/2026,1:04:00,200.9,0.25,15.6,3.36,50,0.3
5228,1/4/2026,1:02:00,199.2,0.26,15.8,3.36,50,0.31
5229,1/4/2026,1:00:00,200.4,0.25,15.7,3.36,50,0.31
5230,1/4/2026,0:58:00,201.3,0.25,15.6,3.35,50,0.31
5231,1/4/2026,0:56:00,200.4,0.25,15.7,3.35,50,0.31
5232,1/4/2026,0:54:00,203.9,0.25,15.2,3.35,50,0.3
5233,1/4/2026,0:52:00,203.6,0.25,15,3.35,50,0.29
5234,1/4/2026,0:50:00,204.2,0.25,15.1,3.35,50,0.29
5235,1/4/2026,0:48:00,202,0.3,19.3,3.35,50,0.32
5236,1/4/2026,0:46:00,198.9,0.25,15.3,3.35,49.9,0.3
5237,1/4/2026,0:44:00,200.1,0.25,15.3,3.35,50,0.3
5238,1/4/2026,0:42:00,199.1,0.26,16.4,3.35,50,0.32
5239,1/4/2026,0:40:00,201.1,0.26,16.6,3.35,50,0.32
5240,1/4/2026,0:38:00,202.5,0.26,16.5,3.35,50,0.31
5241,1/4/2026,0:36:00,199.9,0.26,16.6,3.35,50,0.32
5242,1/4/2026,0:34:00,199.3,0.26,16.8,3.35,50,0.32
5243,1/4/2026,0:32:00,197.5,0.26,16.9,3.35,50,0.32
5244,1/4/2026,0:30:00,203.3,0.26,16.4,3.35,50,0.31
5245,1/4/2026,0:28:00,200.8,0.26,16.5,3.35,50,0.32
5246,1/4/2026,0:26:00,202.6,0.26,16.3,3.35,50,0.31
5247,1/4/2026,0:24:00,200.1,0.26,16.4,3.35,50,0.31
5248,1/4/2026,0:22:00,202.7,0.26,16.3,3.35,50,0.31
5249,1/4/2026,0:20:00,199.6,0.26,16.4,3.34,50,0.31
5250,1/4/2026,0:18:00,202.7,0.26,16.2,3.34,50,0.31
5251,1/4/2026,0:16:00,200.2,0.26,15.8,3.34,50,0.3
5252,1/4/2026,0:14:00,200,0.26,16.2,3.34,50,0.31
5253,1/4/2026,0:12:00,202.1,0.26,16.1,3.34,50,0.31
5254,1/4/2026,0:10:00,204.4,0.26,16.3,3.34,50,0.3
5255,1/4/2026,0:08:00,198.2,0.26,16.6,3.34,50,0.32
5256,1/4/2026,0:06:00,199.3,0.26,17,3.34,50,0.32
5257,1/4/2026,0:04:00,199.8,0.26,16.7,3.34,50,0.32
5258,1/4/2026,0:02:00,196.9,0.45,36.9,3.34,50,0.42
5259,1/4/2026,0:00:00,197.1,0.39,31.3,3.34,50,0.41
5260,1/3/2026,23:58:00,198.2,0.39,31.4,3.34,50,0.4
5261,1/3/2026,23:56:00,198,0.47,38.9,3.34,50,0.42
5262,1/3/2026,23:54:00,198.9,0.39,31.1,3.33,50,0.4
5263,1/3/2026,23:52:00,200.3,0.38,30.9,3.33,50,0.41
5264,1/3/2026,23:50:00,198.8,0.38,30.9,3.33,50,0.4
5265,1/3/2026,23:48:00,193.8,0.39,31.8,3.33,50,0.42
5266,1/3/2026,23:46:00,197,0.4,32.8,3.33,50,0.41
5267,1/3/2026,23:44:00,197.7,0.45,37.8,3.33,50.1,0.42
5268,1/3/2026,23:42:00,195.9,0.46,37.9,3.33,50,0.42
5269,1/3/2026,23:40:00,196.5,0.39,31.3,3.33,50,0.41
5270,1/3/2026,23:38:00,194.4,0.39,31.8,3.33,50.1,0.42
5271,1/3/2026,23:36:00,196.6,0.4,31.9,3.32,50,0.41
5272,1/3/2026,23:34:00,192.5,0.39,31,3.32,50,0.42
5273,1/3/2026,23:32:00,189,0.44,35.8,3.32,50,0.43
5274,1/3/2026,23:30:00,197.5,0.39,31.6,3.32,50,0.41
5275,1/3/2026,23:28:00,194,0.39,31.5,3.32,50,0.41
5276,1/3/2026,23:26:00,195,0.39,31,3.32,50,0.41
5277,1/3/2026,23:24:00,195.6,0.4,32.3,3.32,50,0.41
5278,1/3/2026,23:22:00,197.6,0.39,31.6,3.32,50,0.41
5279,1/3/2026,23:20:00,197.6,0.41,32.8,3.32,50.1,0.41
5280,1/3/2026,23:18:00,192.6,0.38,30.2,3.31,50,0.41
5281,1/3/2026,23:16:00,194.4,0.38,30.7,3.31,50,0.41
5282,1/3/2026,23:14:00,194.9,0.39,31.9,3.31,50,0.42
5283,1/3/2026,23:12:00,194.3,0.38,30.8,3.31,50,0.41
5284,1/3/2026,23:10:00,189.7,0.39,30.7,3.31,50,0.42
5285,1/3/2026,23:08:00,194.4,0.39,31.6,3.31,50,0.41
5286,1/3/2026,23:06:00,194.5,0.42,34.5,3.31,50,0.43
5287,1/3/2026,23:04:00,189.9,0.4,32.1,3.31,50,0.42
5288,1/3/2026,23:02:00,191.8,0.41,32.9,3.31,50,0.42
5289,1/3/2026,23:00:00,195.4,0.33,24.6,3.31,50,0.38
5290,1/3/2026,22:58:00,189.2,0.33,25,3.3,50,0.4
5291,1/3/2026,22:56:00,190.6,0.33,24.8,3.3,50,0.4
5292,1/3/2026,22:54:00,196.3,0.32,24.5,3.3,50,0.39
5293,1/3/2026,22:52:00,190.6,0.33,24.9,3.3,50,0.4
5294,1/3/2026,22:50:00,189.3,0.33,24.8,3.3,50,0.4
5295,1/3/2026,22:48:00,191.3,0.33,24.9,3.3,50,0.4
5296,1/3/2026,22:46:00,189.8,0.33,24.8,3.3,49.9,0.4
5297,1/3/2026,22:44:00,190.2,0.33,24.6,3.3,50,0.39
5298,1/3/2026,22:42:00,188.2,0.34,24.7,3.3,50,0.39
5299,1/3/2026,22:40:00,191.9,0.34,25.4,3.3,50,0.39
5300,1/3/2026,22:38:00,193.3,0.33,24.7,3.3,50,0.39
5301,1/3/2026,22:36:00,190.3,0.35,27.1,3.3,50,0.4
5302,1/3/2026,22:34:00,191.5,0.33,25.1,3.29,50,0.39
5303,1/3/2026,22:32:00,192.8,0.33,24.7,3.29,50,0.39
5304,1/3/2026,22:30:00,185.4,0.34,25.3,3.29,50,0.4
5305,1/3/2026,22:28:00,181.2,0.36,27.3,3.29,50,0.42
5306,1/3/2026,22:26:00,180.6,0.34,25.5,3.29,50,0.42
5307,1/3/2026,22:24:00,184.1,0.33,25.1,3.29,50,0.41
5308,1/3/2026,22:22:00,182.2,0.34,25.3,3.29,50,0.41
5309,1/3/2026,22:20:00,186.2,0.34,26,3.29,50,0.41
5310,1/3/2026,22:18:00,186.4,0.33,25.4,3.29,50,0.41
5311,1/3/2026,22:16:00,183,0.34,25.5,3.29,50,0.41
5312,1/3/2026,22:14:00,182.3,0.34,25.2,3.29,50,0.41
5313,1/3/2026,22:12:00,187.9,0.34,25.6,3.28,50,0.41
5314,1/3/2026,22:10:00,186.1,0.34,25.7,3.28,50,0.41
5315,1/3/2026,22:08:00,185.4,0.39,31.6,3.28,50,0.44
5316,1/3/2026,22:06:00,184.8,0.33,24.9,3.28,50,0.41
5317,1/3/2026,22:04:00,183.5,0.33,24.5,3.28,50,0.41
5318,1/3/2026,22:02:00,185.8,0.42,34.9,3.28,50,0.45
5319,1/3/2026,22:00:00,181,0.33,25.2,3.28,50,0.42
5320,1/3/2026,21:58:00,180.5,0.33,24.7,3.28,50,0.41
5321,1/3/2026,21:56:00,178.8,0.33,25.1,3.28,50,0.42
5322,1/3/2026,21:54:00,178.5,0.34,25.3,3.28,50,0.42
5323,1/3/2026,21:52:00,177.2,0.33,25.3,3.28,50,0.43
5324,1/3/2026,21:50:00,182.8,0.33,25.1,3.28,50,0.42
5325,1/3/2026,21:48:00,184.3,0.33,24.9,3.27,49.9,0.41
5326,1/3/2026,21:46:00,183.7,0.33,24.9,3.27,50,0.41
5327,1/3/2026,21:44:00,184.3,0.33,24.8,3.27,50,0.41
5328,1/3/2026,21:42:00,180,0.34,25.5,3.27,49.9,0.42
5329,1/3/2026,21:40:00,180.2,0.34,25.8,3.27,50,0.42
5330,1/3/2026,21:38:00,184,0.34,25.6,3.27,50,0.41
5331,1/3/2026,21:36:00,184,0.34,25.6,3.27,50,0.41
5332,1/3/2026,21:34:00,184.6,0.34,25.6,3.27,50,0.41
5333,1/3/2026,21:32:00,187.8,0.34,25.9,3.27,50,0.41
5334,1/3/2026,21:30:00,180.2,0.34,26.3,3.27,50,0.43
5335,1/3/2026,21:28:00,182.1,0.34,26.4,3.27,50,0.42
5336,1/3/2026,21:26:00,184.4,0.34,26.4,3.26,50,0.42
5337,1/3/2026,21:24:00,184,0.34,26.2,3.26,50,0.42
5338,1/3/2026,21:22:00,183,0.34,26.4,3.26,50,0.42
5339,1/3/2026,21:20:00,186.3,0.33,25.3,3.26,50,0.41
5340,1/3/2026,21:18:00,181.6,0.33,24.9,3.26,50,0.42
5341,1/3/2026,21:16:00,187.7,0.36,28.5,3.26,50,0.42
5342,1/3/2026,21:14:00,185.7,0.34,26.1,3.26,50,0.41
5343,1/3/2026,21:12:00,185.6,0.33,25.6,3.26,50,0.41
5344,1/3/2026,21:10:00,185.6,0.33,25.2,3.26,50,0.41
5345,1/3/2026,21:10:00,185.6,0.33,25.2,3.26,50,0.41
5346,1/3/2026,21:08:00,186.2,0.39,32.6,3.26,50,0.44
5347,1/3/2026,21:06:00,180.4,0.33,25,3.26,50,0.42
5348,1/3/2026,21:04:00,183.2,0.35,27.8,3.26,50,0.43
5349,1/3/2026,21:02:00,184.6,0.35,27,3.25,50,0.42
5350,1/3/2026,21:00:00,183.2,0.35,27.1,3.25,50,0.42
5351,1/3/2026,20:58:00,186.4,0.35,27.3,3.25,50,0.42
5352,1/3/2026,20:56:00,192,0.33,26.2,3.25,50,0.41
5353,1/3/2026,20:54:00,190.2,0.34,26.5,3.25,50,0.41
5354,1/3/2026,20:52:00,184.3,0.34,26.8,3.25,50,0.42
5355,1/3/2026,20:50:00,185.6,0.34,27,3.25,50,0.42
5356,1/3/2026,20:48:00,190.1,0.37,30.7,3.25,50,0.43
5357,1/3/2026,20:46:00,190.8,0.34,26.6,3.25,50,0.41
5358,1/3/2026,20:44:00,184.2,0.33,25.5,3.24,50,0.42
5359,1/3/2026,20:42:00,184.5,0.34,26,3.24,50,0.42
5360,1/3/2026,20:40:00,182.2,0.36,28.8,3.24,49.9,0.44
5361,1/3/2026,20:38:00,177.2,0.34,25.9,3.24,50,0.43
5362,1/3/2026,20:36:00,180.8,0.34,26.9,3.24,50,0.43
5363,1/3/2026,20:34:00,189.3,0.38,31.7,3.24,50,0.44
5364,1/3/2026,20:32:00,188.4,0.34,26.6,3.24,49.9,0.42
5365,1/3/2026,20:30:00,181.3,0.33,24.9,3.24,50,0.42
5366,1/3/2026,20:28:00,187.5,0.34,25.9,3.24,50,0.41
5367,1/3/2026,20:26:00,186.4,0.35,27.1,3.24,50,0.42
5368,1/3/2026,20:24:00,187.5,0.34,27,3.24,50,0.42
5369,1/3/2026,20:22:00,188.1,0.42,35.3,3.23,50,0.45
5370,1/3/2026,20:20:00,187.1,0.37,30.3,3.23,50,0.44
